,B_0,B_1,B_2,B_3,Tau_1,Tau_2,KRD_0.5,KRD_2,KRD_5,KRD_10,KRD_20,KRD_30,c_0.5,c_2,c_5,c_10,c_20,c_30,tret_0.5,tret_2,tret_5,tret_10,tret_20,tret_30,tret_cash
2010-09-07,0.045247473,0.650593486,-0.859755065,-0.002252965,0.861302548,3.132017525,0.5,1.933341193,4.880925322,8.863962026,14.42784609,17.84175759,20.17386827,2.658477899,0.595769167,1.325684946,1.71618454,1.834113013,-0.099015263,-0.019666948,0.018414247,0.010035711,0.01761853,0.022167874,0.0006889439999999999
2010-09-08,0.046126721,0.566251598,-0.76005144,-0.005376862,0.913410436,3.382014673,0.5,1.927968565,4.867786871,8.850619925,14.37102972,17.71947669,18.30408376,2.842936428,0.661740298,1.34561019,1.740572689,1.861601521,0.016175439,-0.006554536,-0.005956039000000001,-0.003399277,-0.007144378000000002,-0.010170664,0.001901646
2010-09-09,0.047215626,0.198611287,-0.365224317,0.018735832,1.432310667,2.5,0.5,1.925096739,4.811034992,8.805266881,14.21425314,17.46239528,8.644495001000001,2.75279093,0.924544021,1.396636176,1.799748491,1.918728889,0.089210619,0.003201662,-0.023942281,-0.00880262,-0.017278448999999998,-0.020919306,0.001673701
2010-09-10,0.047665972,0.613134666,-0.817957939,-0.003728636,0.88782918,3.363122654,0.5,1.928204595,4.859929332,8.792877518,14.18050847,17.39451332,19.51557127,2.856619631,0.703496578,1.418889677,1.814555492,1.934183483,-0.090623543,-0.003770516,0.020235087,-0.003781499,-0.004238869,-0.005567954,0.000672277
2010-09-13,0.04744407900000002,1.747318282,-2.075400824,-0.00015667399999999998,0.582528196,4.506966967,0.5,1.970639354,4.90045166,8.804474837,14.18625819,17.40471494,42.39862099,1.299120311,0.505735666,1.396385051,1.799621251,1.919829996,-0.160426974,0.050347439,0.018599695,0.004260998,0.004668775,0.005548701999999999,0.0053915
2010-09-14,0.046910257,0.426718903,-0.6242512370000001,0.0035063190000000004,1.030142745,2.5196820840000003,0.5,1.929202869,4.8673750280000005,8.831885233,14.2656597,17.53597324,14.73613227,2.723966177,0.656380069,1.359996854,1.7711845469999998,1.892883308,0.241519106,-0.050104625,-0.013771681,0.006522308,0.008526216999999999,0.010104692,0.004904576
2010-09-15,0.048272333,0.608740515,-0.8202751979999999,-0.007723852,0.8757847940000001,2.5,0.5,1.934559013,4.875262228,8.810385439,14.16280137,17.32599129,19.11775158,2.589885553,0.621810254,1.3878559419999998,1.808533077,1.934787732,-0.036448184,0.004412992,0.003259406,-0.004794195,-0.010900305,-0.015313772,0.001294633
2010-09-16,0.04798420900000002,0.073256701,-3.499351223,3.2925355730000003,2.456588467,2.5,0.5,1.939918322,4.788493618,8.790037771,14.07869389,17.23249484,4.678670488,2.124722476,1.010696709,1.39959573,1.835436098,1.954968999,0.138142768,0.017374486,-0.035863995,-0.001943984,-0.007775243,-0.007267254,0.00179552
2010-09-17,0.048489529,0.274967082,-0.453375224,0.004673311,1.210365515,3.271490979,0.5,1.930054672,4.842940386,8.794907056,14.10822739,17.24686847,10.66170343,2.608345437,0.7685269309999999,1.401058428,1.827054456,1.951556418,-0.053787299,-0.017417595,0.022335249,-0.000142792,0.002570616,0.001357403,0.000331707
2010-09-20,0.047012583,0.070853668,-9.042252043,8.837605523999999,2.482047404,2.5,0.5,1.943328707,4.800071822,8.801825344,14.12103343,17.33869567,4.51293691,1.999269697,0.951592169,1.3797377519999998,1.814409901,1.929391918,0.059383012,0.022834318,-0.016836461,0.004103963,0.004061061,0.008485603000000001,0.002641828
2010-09-21,0.04743875400000002,0.995163564,-1.28560195,0.005670454,0.744493924,2.500032418,0.5,1.951048695,4.921069429,8.847663376,14.24197462,17.46237523,27.96799218,2.035434461,0.395440322,1.333815449,1.7658779180000002,1.892952055,-0.183026583,-0.00153839,0.051771666,0.008279349,0.01455445,0.013667522,0.000322461
2010-09-22,0.04708019,0.61457863,-0.850799353,0.0008447789999999999,0.875060177,2.85820529,0.5,1.942596393,4.904867077,8.862480361,14.29550157,17.54993305,18.98675203,2.263291229,0.46993908,1.312049185,1.744755159,1.873136316,0.07583644,-0.008149242,-0.006840404,0.0039857320000000005,0.006415455,0.007517222,0.0028490290000000003
2010-09-23,0.046770566,1.049808465,-1.335348712,0.000974389,0.7130463459999999,4.60459575,0.5,1.9559056,4.920331877,8.862819718999999,14.30552912,17.57929305,28.65241330000001,1.834660043,0.398119819,1.313675028,1.741451115,1.867771836,-0.07486518,0.014209271,0.006788262,-0.000187302,0.001082407,0.002102001,0.001808123
2010-09-24,0.046805133,0.149671473,-0.340776167,0.036401188,1.540869079,3.031062532,0.5,1.941181829,4.845162633,8.830653472,14.20091522,17.45040083,6.8571226539999985,2.119196637,0.7418978909999999,1.341554332,1.777859779,1.897310357,0.204231858,-0.010538485,-0.03196529,-0.004834286,-0.010705671000000002,-0.010866046,0.002996278
2010-09-27,0.04652321400000002,0.7529495820000001,-1.010822555,0.003168534,0.8129785159999999,2.8232862460000003,0.5,1.947498047,4.917332189,8.874839646,14.34117367,17.63869846,22.17952577,2.1095865330000003,0.409734117,1.296220244,1.7263421209999998,1.853411185,-0.124537974,-0.000469141,0.031221428,0.008415865,0.015752169,0.016805442,0.00160585
2010-09-28,0.046027652,0.211824012,-0.388869867,0.009527507,1.303568483,3.015188836,0.5,1.940399756,4.869308899,8.897479963,14.40486775,17.74693758,8.582286457999999,2.178703937,0.629179932,1.261957533,1.700495369,1.82887475,0.125503899,-0.002604756,-0.020415485,0.006234645,0.007893354,0.009392526,0.002184595
2010-09-29,0.046662307,1.790866649,-2.134590307,-0.004400653,0.5668917529999999,2.535305171,0.5,1.981544648,4.929834316,8.884534828,14.35748937,17.64632456,42.01424711,0.80923651,0.351911208,1.284553604,1.717285847,1.847401079,-0.235391815,0.045476801,0.026078749,-0.003954771,-0.004967697,-0.006907679,0.0007049760000000001
2010-09-30,0.046595938,0.474203381,-0.6804023920000001,-0.00436741,0.937287162,3.280771857,0.5,1.941945786,4.891755317,8.879606557999999,14.37193975,17.67530218,15.34984592,2.231630229,0.530173294,1.289306763,1.7167915180000002,1.846680433,0.231538825,-0.050424087,-0.016512541999999998,-0.00074124,0.000249853,0.000371089,0.005020959
2010-10-01,0.047174158,0.382805449,-0.577140646,-0.003500543,1.036678369,2.912400292,0.5,1.937328784,4.884187997,8.876714812000001,14.32819748,17.58430811,13.25988725,2.377746161,0.566308429,1.293900749,1.732850463,1.864816537,0.018764508,-0.005344857,-0.00328642,-0.000709289,-0.004706329,-0.006705216999999999,0.0014232379999999998
2010-10-04,0.047563045,0.196433376,-0.363810433,-0.001460132,1.285305967,4.262487281,0.5,1.943474436,4.865424674,8.887338216,14.32967759,17.55872743,8.079048174,2.055437055,0.645372638,1.271539037,1.72396656,1.861122979,0.048672628,0.011594095,-0.007219555,0.004330135,0.002993417,0.001707651,0.003509035
2010-10-05,0.047797632,0.183693294,-0.355687289,0.000924345,1.300659691,5.498261291,0.5,1.947173989,4.871498152,8.882770498,14.28484448,17.48152115,7.638247347,1.911728541,0.613303694,1.271882568,1.73427031,1.871709309,0.004315679,0.005223158,0.003070389,5.08e-05,-0.0029892190000000004,-0.003872014,0.00066707
2010-10-06,0.046807785,0.05991192,-0.351173086,0.15285500400000002,2.078227937,2.5786754590000003,0.5,1.956257186,4.849117567,8.910185348999999,14.35487405,17.62269401,3.92771074,1.529595385,0.7075066720000001,1.231628578,1.7027568569999998,1.838038112,0.035850662,0.014478677,-0.008852355,0.007357801999999998,0.009644969,0.012871334,0.0006328680000000001
2010-10-07,0.04839688,0.485532651,-0.705731842,-0.014525554,0.8985111490000001,2.5,0.5,1.953332277,4.920793729,8.909380645,14.30398381,17.4616385,15.18805868,1.783711152,0.383406483,1.239186478,1.719286603,1.864549522,-0.097509174,-0.009261059,0.030652855,-0.001255103,-0.004895785,-0.009911049,0.000291906
2010-10-08,0.049102851,0.12548828199999998,-0.293875378,0.0017829120000000004,1.480913644,5.298227705,0.5,1.951815181,4.87553944,8.913044957,14.25453245,17.35107963,5.96846958,1.717385661,0.588635059,1.229364071,1.733050161,1.88258108,0.08720628300000001,0.0024252270000000003,-0.019325475,0.00188602,-0.004046185999999999,-0.006678526,0.001458894
2010-10-11,0.049200477,0.15935859900000002,-0.338020275,0.001028108,1.373889893,2.720983892,0.5,1.950466058,4.884949586,8.910939305,14.25369001,17.34908559,6.95236601,1.7809006859999998,0.546087879,1.232479817,1.733558064,1.883109288,-0.008585224,-0.002566236,0.004183641,-0.000219187,0.000177789,0.000126041,0.0014264879999999998
2010-10-12,0.050026124000000005,0.29697058600000004,-0.5063813770000001,-0.005833115,1.086722564,3.849884022,0.5,1.951727662,4.909325679,8.892399637999999,14.19337616,17.22919694,10.59835986,1.785719769,0.434028543,1.254270035,1.753601325,1.905443957,-0.032727054,-0.000311763,0.010665911,-0.003820344,-0.005928936,-0.008259931,0.000570201
2010-10-13,0.050620815,0.16737908199999998,-0.352756879,-0.001543271,1.329660653,5.461396767,0.5,1.95226764,4.888175674,8.888144624,14.14733624,17.13819628,7.156411468,1.71795722,0.530186423,1.257105986,1.768547062,1.922352055,0.03233179,0.002436616,-0.009033147,-0.000394998,-0.004380715,-0.006200722,0.000948349
2010-10-14,0.051401135999999986,0.19738609,-0.378990601,-0.010018868,1.256614959,2.786226402,0.5,1.948814093,4.883873749,8.866991893,14.07051499,16.99855879,8.077550236,1.858146804,0.553827007,1.286741265,1.8006798919999998,1.955224935,-0.00830151,-0.005249193,-0.002164056,-0.005206081,-0.009486842,-0.012055714,0.00059597
2010-10-15,0.052447342,0.15407868,-0.341600422,0.003628052,1.414119885,2.750793882,0.5,1.94791399,4.869925026000001,8.833206945,13.9414601,16.784581600000006,6.964145678,1.874343905,0.619144821,1.327501425,1.849186669,2.00266576,0.010621294,-0.000664542,-0.006080531,-0.0071722930000000015,-0.014255,-0.017236795,0.000680107
2010-10-18,0.051432835,0.07508963099999999,-0.340631202,0.1021324,1.907369876,2.534314266,0.5,1.955349367,4.862289166,8.863577682999999,14.01307572,16.92086694,4.538442901,1.570356764,0.646945454,1.2838093940000002,1.815152337,1.967117499,0.023687444,0.011399201,-0.002472213,0.008223877,0.01051064,0.013470126,0.001687139
2010-10-19,0.05084344,0.05668622,-0.501769282,0.290388078,2.225050807,2.587949961,0.5,1.956574607,4.855801856,8.873034834,14.03551346,16.97722779,3.961306469,1.518950644,0.67579083,1.272368586,1.806750637,1.955982081,0.0056958880000000005,0.001935954,-0.00267946,0.002179276,0.002627666,0.004234596,0.000346031
2010-10-20,0.051581851,0.29117829300000003,-0.5129360310000001,-0.003003561,1.102203398,5.488689683,0.5,1.953414068,4.913880511,8.867158494,14.06063546,16.9796133,10.46479131,1.720772363,0.411337182,1.28072278,1.7965035269999998,1.951750103,-0.058644459,-0.007500479,0.025136524,-0.001390999,0.003182146,0.0016792570000000002,0.000294125
2010-10-21,0.051683821,0.17564287,-0.371336692,0.000547847,1.284839522,4.956592515,0.5,1.955249906,4.889692028,8.841713372000001,13.98506314,16.87569592,7.316709882,1.611056746,0.5218518910000001,1.308334487,1.824425466,1.97611856,0.02954073,0.003990884,-0.010410631,-0.0048523870000000005,-0.008207696,-0.00886489,0.000936771
2010-10-22,0.051291049000000005,0.159976662,-0.34917922,0.00401944,1.350666938,3.017815475,0.5,1.952314778,4.877768693999999,8.837246394,14.00287389,16.92487604,6.961773135,1.713378105,0.579424345,1.317784055,1.824013204,1.972598851,0.003519949,-0.003872299,-0.005373308,-0.0015763429999999998,0.000237391,0.001408457,0.00062141
2010-10-25,0.050746074,0.092770382,-0.275226622,0.02149219,1.645980203,2.835251949,0.5,1.953902412,4.856688864,8.846480578,14.04542809,17.00820329,5.033004748,1.628734822,0.6752571209999999,1.307032819,1.810595709,1.957656149,0.018875759,0.003086508,-0.008875375,0.00228411,0.004343830999999999,0.005858248000000001,0.001725289
2010-10-26,0.051087296,0.062437387,-0.236533592,0.027807957,1.866089591,3.629724066,0.5,1.955213194,4.838115627,8.811444624,13.92477942,16.83517456,4.135704963,1.569355214,0.760540784,1.349041282,1.856849977,1.998743816,0.008765403,0.002235709,-0.007982766,-0.007377468000000002,-0.013547604,-0.014887584,0.000392463
2010-10-27,0.051971941,0.199004806,-0.391268335,0.000572665,1.23482558,3.419327959,0.5,1.950369229,4.866854098999999,8.778085629,13.87650816,16.74339598,8.052729775,1.7999907119999998,0.634585311,1.392884606,1.879300802,2.022389513,-0.036041303,-0.008590285999999999,0.011919503,-0.0076878419999999986,-0.006484366,-0.008467155,0.000310503
2010-10-28,0.052329059,0.043908062000000005,-0.447479731,0.255596245,2.236827567,2.606722255,0.5,1.958405462,4.835556672,8.796892435,13.84233311,16.66848674,3.568173029,1.4488221019999998,0.769251928,1.362777327,1.882866883,2.029057227,0.043437809,0.013361129,-0.012669375,0.005499611999999999,-0.000930484,-0.002302488,0.0006860519999999999
2010-10-29,0.052137647,0.220456589,-0.425402811,-0.000147834,1.201107167,4.261049034,0.5,1.952651698,4.888922116,8.814812155,13.92106387,16.77827265,8.60207094,1.723791454,0.5286588329999999,1.344071202,1.852763048,2.002372898,-0.046139911,-0.010227214,0.022810984,0.003476666,0.009033986,0.009870823,0.000263242
2010-11-01,0.052258508,20.51577323,-21.57942502,-0.000368854,0.226044482,5.24439585,0.5,2.0796223730000003,4.95731142,8.797194764,13.85026327,16.66626651,170.0239251,-3.88755096,0.204936566,1.334612323,1.841912782,1.992269648,-0.607403158,0.200016789,0.032218436,0.001927961,0.0033542000000000003,0.003799993,0.002224877
2010-11-02,0.050926072,0.233496128,-0.438133448,0.004527617,1.216934053,2.5,0.5,1.947782277,4.886611272,8.832589398,14.01659725,16.96638603,9.091209317999999,1.911894309,0.542734266,1.328690998,1.824423594,1.969815136,1.4758059119999998,-0.212281944,-0.031709119,0.001179473,0.005308566,0.008373198,0.057234052
2010-11-03,0.052548053,0.115523063,-0.336694805,0.040446459,1.62624095,3.03200423,0.5,1.952824225,4.874499212,8.808776017000001,13.81952194,16.62411609,5.797364699,1.678733806,0.592629619,1.348345092,1.885257166,2.032125262,0.031323477,0.008667021,-0.004657386,-0.003399333,-0.017834806,-0.022514409,0.000777479
2010-11-04,0.05375588,0.103186305,-0.295544634,0.007768535,1.5805974619999998,4.9438506680000005,0.5,1.957368984,4.889973323,8.865359437999999,13.85798028,16.57728986,5.3700933389999985,1.509373977,0.516584584,1.275407804,1.856466453,2.02055258,0.004224763,0.006317506999999999,0.007289983000000002,0.013324716,0.008703221,0.004354796,0.000459582
2010-11-05,0.055090295,0.067439604,-0.394539543,0.145583099,1.961236237,2.5,0.5,1.960281761,4.881116217,8.841491326,13.75301071,16.38973888,4.334613225,1.392513749,0.5553037160000001,1.300526121,1.891938051,2.05780686,0.010072335,0.00439783,-0.003633487,-0.004412458,-0.010398255,-0.013408714,0.000429131
2010-11-08,0.055059138,0.064828019,-0.306348102,0.06129034,1.843888566,2.828213907,0.5,1.963444631,4.884571667,8.828009911,13.72095424,16.35188704,4.1811687630000005,1.278647744,0.537385531,1.3125353359999998,1.90072583,2.064461342,0.00188993,0.004225999,0.00189207,-0.001785194,-0.002235741,-0.00205265,0.001001623
2010-11-09,0.055890254,0.042511402,-19.24707123,19.03279157,2.49129154,2.5000830730000003,0.5,1.962200253,4.86445584,8.790206945,13.57029068,16.12514236,3.58607286,1.315676424,0.631175657,1.360130752,1.960082671,2.119490249,0.005873916999999999,-0.001428425,-0.008874073,-0.008430298000000001,-0.017275893,-0.019541591,0.00032783800000000016
2010-11-10,0.056024429,0.045350607,-18.53102516,18.30986966,2.490579047,2.5,0.5,1.961950727,4.871228106,8.80646598,13.58313416,16.12905656,3.686447521,1.32571369,0.599760703,1.340214262,1.951890375,2.113934802,-0.0008370760000000001,-0.000401792,0.003050176,0.003724622,0.002533897,0.002112807,0.000269143
2010-11-11,0.05601553,0.039632249,-4.096613585,3.884626377,2.5,2.542863508,0.5,1.963778712,4.870938426,8.803492777,13.57727722,16.121562,3.477388108,1.2589743759999998,0.59982339,1.341905206,1.95262344,2.114470469,0.002144565,0.00253271,5.14e-05,-0.00017192,-8.94e-05,-6.890000000000001e-05,0.000277273
2010-11-12,0.051829684,0.016626833,-0.21851147,0.07534154,2.494332745,4.775846375,0.5,1.966136005,4.84278384,8.765886572000001,13.50234271,16.15968785,2.602919356,1.166784342,0.7283237770000001,1.3882205440000002,1.987627033,2.123920207,0.00862443,0.003553813,-0.012180853,-0.008170848,-0.010078407,-0.003237463,0.000261607
2010-11-15,0.054031635,0.03815527,-0.221244219,0.042171473,2.119776506,5.220166091,0.5,1.959020213,4.829971344,8.709751586,13.37498006,15.92196124,3.437000761,1.4254733080000002,0.79478502,1.46375537,2.048187773,2.187838453,-0.007681136,-0.009860556,-0.006092902,-0.013012615,-0.017044086,-0.021983193,0.000560168
2010-11-16,0.054651994,0.049150031,-5.855874911,5.645071519,2.495512684,2.526117563,0.5,1.956449088,4.836549733,8.736769781,13.5472312,16.17978514,3.845619908,1.52171527,0.76638461,1.4338854559999998,1.988698637,2.133206328,-0.003794514,-0.00365903,0.002740924,0.005445643000000001,0.0173771,0.019475001,0.00025217
2010-11-17,0.05207707,0.043151097,-0.251845243,0.075446584,2.336845305,4.416978182,0.5,1.95377111,4.820656492,8.735238329,13.50347588,16.19500083,3.63937224,1.613455826,0.842974601,1.4413700580000002,2.009716384,2.139581786,0.002130428,-0.003473916,-0.007138724,-0.001193851,-0.005943810999999999,-0.002127127,0.000283936
2010-11-18,0.052656403,0.055557591,-0.461753728,0.25885032,2.458197474,3.181189674,0.5,1.951051207,4.824002161,8.715011122,13.49234964,16.20243787,4.09181142,1.716786399,0.830088983,1.4672685,2.018513465,2.14432343,-0.004193134,-0.003902327,0.001265467,-0.004446302,-0.002407506,-0.001546603,0.000260524
2010-11-19,0.050331494,0.047883403,-0.220760547,0.048098506,2.180687505,5.490310086,0.5,1.952728767,4.814744229,8.730279749,13.5397108,16.29087016,3.739751165,1.6517290219999998,0.8720386720000001,1.449869816,2.001443129,2.125670031,0.00353735,0.002469445,-0.003876225,0.003207451,0.0050528990000000005,0.006710308000000001,0.000296036
2010-11-22,0.05252295,0.04907915,-0.446617646,0.251471392,2.467470461,3.131767131,0.5,1.953496616,4.829031865,8.751113072,13.6036974,16.34565872,3.843587571,1.6262412819999998,0.8039568640000001,1.421499375,1.972796253,2.105752116,-0.000562696,0.000961772,0.0065698480000000005,0.005433075999999999,0.008689404,0.007447215,0.0008037130000000001
2010-11-23,0.048549074000000005,0.030835293,-0.206371262,0.062732871,2.443429388,5.5,0.5,1.957855009,4.820942307,8.77089189,13.62680808,16.44760576,3.08021693,1.461744582,0.837381852,1.3955259830000002,1.960139134,2.083211845,0.007528555,0.0062895880000000005,-0.0030953290000000004,0.004749858,0.003810891,0.008170715,0.000277948
2010-11-24,0.053828975,0.067852856,-3.740840317,3.507774364,2.491067455,2.550365341,0.5,1.949373313,4.827452388,8.706902354,13.49680922,16.16846288,4.528367666,1.78345397,0.815868651,1.478283452,2.01923049,2.151604573,-0.013690836,-0.012105536,0.002074107,-0.01448948,-0.016872499,-0.023915527,0.000217194
2010-11-25,0.048895772,0.031952526,-0.211131489,0.071214402,2.5,5.5,0.5,1.955071376,4.80357436,8.712524874,13.4634159,16.21588107,3.169429787,1.560677486,0.921700182,1.470195708,2.029731523,2.145514808,0.013300908,0.008498923,-0.009870031,0.001559395,-0.002891587,0.002259507,0.000332854
2010-11-26,0.050043560999999986,0.037122119,-0.267438801,0.108254675,2.498787817,4.137458661,0.5,1.954933758,4.81353841,8.731181959,13.57879893,16.40155522,3.369684848,1.568460283,0.875158641,1.4464781880000002,1.98678215,2.104273728,-0.001805183,-0.00028503700000000003,0.004430319,0.004328628,0.012543637,0.014745118,0.000221211
2010-11-29,0.047200509,0.038013685,-0.210622733,0.063668608,2.358121061,5.474652885,0.5,1.955740269,4.814794079,8.748828805,13.6360139,16.54078851,3.292041677,1.5389299790000002,0.8684499659999999,1.424863564,1.964414612,2.075234253,0.001141485,0.001158564,0.000802485,0.00421885,0.006861354,0.010713434,0.000713459
2010-11-30,0.045722657,0.031237705,-0.205049887,0.073821648,2.496860673,5.439722564,0.5,1.957644447,4.813318459,8.757263864,13.68270001,16.65971423,3.006202236,1.468085527,0.8732938109999999,1.413324161,1.946611691,2.0513855430000003,0.002895708,0.002720193,-0.000398524,0.00217543,0.005303124,0.008663488,0.000233139
2010-12-01,0.0488125,0.042451966,-0.281358523,0.121998673,2.475185403,4.099313073,0.5,1.953142775,4.804590213,8.688380298,13.51877038,16.39826297,3.52301818,1.633833134,0.919294635,1.500598252,2.017580496,2.119472667,-0.004855095,-0.006276448,-0.004248422,-0.015234287,-0.020237608,-0.023848783,0.000210568
2010-12-02,0.051484496,0.071519483,-1.113939468,0.890387197,2.461483138,2.701986842,0.5,1.946811515,4.812306169,8.674271721,13.52251231,16.33326543,4.612026783,1.876365151,0.89024813,1.5230622390000002,2.0229530540000003,2.135867291,-0.010241219,-0.009103972,0.002769976,-0.003811039,-0.001414572,-0.005633211999999999,0.000249692
2010-12-03,0.050377051,0.065627189,-0.255278604,0.059078809,2.044157685,4.7156184560000005,0.5,1.949119116,4.808998824,8.668416804,13.44822196,16.23090888,4.338791448,1.789240972,0.903597034,1.528179117,2.047042831,2.1563132030000003,0.00277979,0.003277086,-0.001184394,-0.000764149,-0.00675204,-0.007020594000000001,0.000336484
2010-12-06,0.051398131,0.200644025,-0.412905437,0.021645493,1.269738919,5.5,0.5,1.952142713,4.869215082,8.678394099,13.523896,16.29295765,8.078485849,1.735361125,0.622202081,1.506513417,2.00699861,2.127586786,-0.033967978,0.0017111129999999998,0.026774165,0.004239001,0.011898732,0.010488225,0.000949042
2010-12-07,0.050938651,0.038130861,-0.249700987,0.098325612,2.451992089,4.283828413,0.5,1.950722262,4.777263135,8.610706968999999,13.32199193,16.05380969,3.484062947,1.718557542,1.051143222,1.601471791,2.105085669,2.208579906,0.04454278,0.0006577139999999999,-0.039877348,-0.016397762,-0.027533862000000003,-0.027754273,0.000688967
2010-12-08,0.048950625,0.05547662,-0.223976314,0.063213548,2.211775749,5.307821569,0.5,1.944529857,4.764594143,8.586517953,13.30029253,16.08377367,4.059986212,1.947940517,1.119372999,1.6410877030000002,2.126667417,2.218536962,-0.005375585,-0.008603954,-0.006240399000000001,-0.006714332,-0.005918058,-0.0032845770000000003,0.000243702
2010-12-09,0.048983332,0.060306786,-0.296089009,0.126741359,2.499919039,4.150563355,0.5,1.93885573,4.754911674,8.601420411,13.37292372,16.22449502,4.328407428,2.155946663,1.172590876,1.6322055169999998,2.108226637,2.19616631,-0.002399283,-0.007751656,-0.004826736,0.001664568,0.005294606,0.007804406,0.000285714
2010-12-10,0.051271800000000006,0.093314544,-6.601933019,6.356673241,2.495607247,2.535717925,0.5,1.935434252,4.771719087,8.564978867999999,13.35300363,16.16689575,5.476159816,2.302500952,1.098138896,1.6770769840000002,2.120731412,2.212927694,-0.010680137,-0.005426488,0.006900209,-0.007585646999999998,-0.003366508,-0.005610128000000001,0.00029905
2010-12-13,0.051058177,0.08464643699999999,-3.973046449,3.740143496,2.482909684,2.548161929,0.5,1.939565016,4.776594462,8.567690263,13.369573999999998,16.19741055,5.118924522,2.145775676,1.069491905,1.667478442,2.109057677,2.201433296,0.00397319,0.005835771,0.002845856,0.002066555,0.003641388,0.0043112720000000005,0.001183151
2010-12-14,0.04913558,0.050526772000000005,-0.286522002,0.135478279,2.493948329,4.143638154,0.5,1.942859356,4.7419283860000006,8.504299531000001,13.15389636,15.95340106,3.94108172,2.005247619,1.229627076,1.7473387830000002,2.198863032,2.271679168,0.011492703,0.005311033000000001,-0.014662502,-0.013528327,-0.024623965,-0.023500499,0.000371238
2010-12-15,0.051571798,0.06277545,-0.377349821,0.195248329,2.372448585,3.397008687,0.5,1.94083291,4.745401742,8.48154375,13.12030366,15.8471725,4.425780211,2.086685311,1.216682433,1.776990997,2.21575864,2.296872526,-0.004469965,-0.0030273170000000003,0.0012651510000000002,-0.004923493,-0.004510316,-0.008303654,0.0002727
2010-12-16,0.048979249,0.066402818,-0.227382701,0.060613707,2.100051006,5.5,0.5,1.93951101,4.742079064,8.507213042,13.14368238,15.89276924,4.473682598,2.134922982,1.234423867,1.748771754,2.205613651,2.285079773,-0.000283814,-0.001780376,-0.001555022,0.004960619,0.002923054,0.004082653,0.000312849
2010-12-17,0.050124292,0.09660507,-1.972420719,1.727761034,2.484968487,2.63946097,0.5,1.934583524,4.772050128,8.559412656000001,13.35634987,16.22973413,5.563543891,2.335278889,1.09759912,1.6846470480000002,2.121486427,2.204322122,-0.010119349,-0.0074109890000000015,0.012617061,0.011166956,0.023587036,0.027748444,0.000315682
2010-12-20,0.049327567,0.074877975,-0.507750052,0.30836598600000004,2.499743574,3.303926172,0.5,1.938247311,4.76446132,8.550587711,13.27244317,16.13211307,4.802197342,2.187207322,1.128442171,1.691781926,2.149236709,2.225208901,0.007827425,0.005555411,-0.002638609,-0.000809099,-0.007341455,-0.006742872,0.001200716
2010-12-21,0.050140525,0.08946146199999999,-0.600246587,0.371806129,2.347796237,2.973608387,0.5,1.9371789,4.774842066000001,8.556995307000001,13.31961402,16.17300257,5.293189245,2.235573624,1.080724784,1.683385123,2.130692531,2.213073006,-0.004466415,-0.001794329,0.004455895,0.0015855079999999998,0.005295381,0.004267509,0.000339823
2010-12-22,0.045236509,0.061716353,-0.259004413,0.107782679,2.441995475,4.979738053999999,0.5,1.939762812,4.749875724,8.557295916000001,13.26149961,16.19578602,4.2345633430000005,2.121549724,1.195630381,1.6852441319999998,2.154172514,2.2163331040000003,0.010328345,0.004295048,-0.010490244,-0.000181668,-0.006398958000000001,-0.000988894,0.000381911
2010-12-23,0.047734988,0.068233367,-0.337330686,0.163510425,2.491416951,4.010859374,0.5,1.937027923,4.748106247,8.540618154,13.24637415,16.13781319,4.566007111,2.226275696,1.20816956,1.709343223,2.1656886230000003,2.23292647,-0.00298869,-0.003881439,-0.001083191,-0.003989831,-0.003063399,-0.00550348,0.000292653
2010-12-24,0.04921993400000002,0.082205344,-0.412136493,0.207628108,2.367405413,3.488976149,0.5,1.935396334,4.757892083,8.536536476,13.2553631,16.11799311,5.074609086000001,2.29557581,1.164051699,1.71421929,2.16252319,2.235624721,-0.004646204,-0.002560464,0.00410805,-0.000696253,0.001002576,-0.000792449,0.000317314
2010-12-27,0.046333267,0.084022529,-0.24910002,0.063845364,1.999307961,5.431768918,0.5,1.93779279,4.758676587,8.554841947,13.31698489,16.24228485,4.9709040060000005,2.206621882,1.157565159,1.689611458,2.136068863,2.205899365,0.0015558420000000002,0.003344556,0.0007987189999999999,0.004636315,0.007740215,0.010509015,0.001075755
2010-12-28,0.048873313,0.072802521,-0.348723677,0.164315395,2.379308548,3.832487249,0.5,1.937204863,4.748070201,8.502214089,13.15767669,15.99446415,4.732298281,2.223190837,1.20867814,1.755744294,2.20263906,2.26920092,0.002463386,-0.000598516,-0.004614008,-0.011159271,-0.018187239,-0.021147125,0.000356622
2010-12-29,0.048101016,0.070096304,-0.366234528,0.18194327,2.394700291,3.65001986,0.5,1.940209902,4.762666998,8.554188852000001,13.32141676,16.24691939,4.573347786,2.11208237,1.13446211,1.6856104280000002,2.130682909,2.201550695,0.001697753,0.004166308,0.00690086,0.012210936,0.020179806,0.023246784,0.00033291
2010-12-30,0.047299759,0.088641786,-0.271926043,0.07263463099999999,1.971154663,4.815214833,0.5,1.938695357,4.766261793,8.543095755,13.29252695,16.20760507,5.123807468,2.1770594130000003,1.120378441,1.700827324,2.143479323,2.212648099,-0.005046872,-0.002412674,0.001365257,-0.002478227,-0.00343399,-0.003661545,0.000323384
